exp_id,video file,resolution,FPS,length(s),sim_threshold,face_cnt,min_csize,face_cloth_weights,use_merging,number of persons,total time(s),DBI
exp0623,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,5,"[1.0, 0.7]",False,9,38.234,1.3455872837040666
exp0624,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,5,"[1.0, 0.8]",True,8,39.711,1.5882253027205586
exp0625,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,5,"[1.0, 0.8]",False,11,38.793,1.3796055759234362
exp0626,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,5,"[1.0, 0.9]",True,9,39.44,1.5863201034091376
exp0627,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,5,"[1.0, 0.9]",False,12,39.655,1.3551748139003763
exp0628,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,5,"[1.0, 1.0]",True,9,38.743,1.6165140318516094
exp0629,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,5,"[1.0, 1.0]",False,12,39.65,1.393142685211331
exp0630,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,8,"[1.0, 0.3]",True,1,38.148,-10000000000.0
exp0631,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,8,"[1.0, 0.3]",False,8,38.418,1.2209016676224465
exp0632,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,8,"[1.0, 0.5]",True,5,39.395,2.151122881336077
exp0633,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,8,"[1.0, 0.5]",False,7,38.036,1.2770840423097294
exp0634,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,8,"[1.0, 0.6]",True,5,38.042,1.54301006590033
exp0635,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,8,"[1.0, 0.6]",False,7,38.111,1.3189382093604085
exp0636,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,8,"[1.0, 0.7]",True,5,38.374,1.5481260466902804
exp0637,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,8,"[1.0, 0.7]",False,7,38.486,1.3787571590687608
exp0638,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,8,"[1.0, 0.8]",True,6,37.99,1.5810098371155614
exp0639,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,8,"[1.0, 0.8]",False,8,38.659,1.4369790036378205
exp0640,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,8,"[1.0, 0.9]",True,8,38.332,1.6080650870066469
exp0641,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,8,"[1.0, 0.9]",False,10,38.946,1.4163451131819065
exp0642,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,8,"[1.0, 1.0]",True,8,38.73,1.6515807381711245
exp0643,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,8,"[1.0, 1.0]",False,10,38.996,1.4569425773673246
exp0644,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,10,"[1.0, 0.3]",True,1,38.784,-10000000000.0
exp0645,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,10,"[1.0, 0.3]",False,7,37.599,1.2484952640172062
exp0646,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,10,"[1.0, 0.5]",True,5,39.577,2.1511228817339907
exp0647,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,10,"[1.0, 0.5]",False,7,38.02,1.277083992201063
exp0648,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,10,"[1.0, 0.6]",True,5,37.919,1.543010116774758
exp0649,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,10,"[1.0, 0.6]",False,7,38.222,1.3189381834191205
exp0650,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,10,"[1.0, 0.7]",True,5,37.739,1.5481260466902809
exp0651,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,10,"[1.0, 0.7]",False,7,38.004,1.3787571852971197
exp0652,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,10,"[1.0, 0.8]",True,6,37.394,1.5370728074164266
exp0653,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,10,"[1.0, 0.8]",False,7,38.364,1.4784924687275538
exp0654,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,10,"[1.0, 0.9]",True,7,37.974,1.3743223455371798
exp0655,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,10,"[1.0, 0.9]",False,7,37.074,1.374322364507935
exp0656,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,10,"[1.0, 1.0]",True,7,38.05,1.426538749363491
exp0657,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,10,"[1.0, 1.0]",False,7,37.61,1.426538749363491
exp0658,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,15,"[1.0, 0.3]",True,1,37.711,-10000000000.0
exp0659,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,15,"[1.0, 0.3]",False,7,37.66,1.2484952640172062
exp0660,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,15,"[1.0, 0.5]",True,5,39.701,2.151122881336077
exp0661,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,15,"[1.0, 0.5]",False,7,37.643,1.2770840311026757
exp0662,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,15,"[1.0, 0.6]",True,5,37.844,1.543010116774758
exp0663,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,15,"[1.0, 0.6]",False,7,37.55,1.3189382259125886
exp0664,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,15,"[1.0, 0.7]",True,5,38.422,1.5481260466902809
exp0665,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,15,"[1.0, 0.7]",False,7,37.479,1.378757199201582
exp0666,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,15,"[1.0, 0.8]",True,6,38.976,1.53707277104295
exp0667,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,15,"[1.0, 0.8]",False,7,38.514,1.4784924687275538
exp0668,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,15,"[1.0, 0.9]",True,6,36.63,1.365922396784817
exp0669,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,15,"[1.0, 0.9]",False,6,36.855,1.3659223967848169
exp0670,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,15,"[1.0, 1.0]",True,6,37.805,1.420973092377246
exp0671,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,380,15,"[1.0, 1.0]",False,6,38.347,1.4209731033045725
exp0672,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,5,"[1.0, 0.3]",True,1,38.91,-10000000000.0
exp0673,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,5,"[1.0, 0.3]",False,10,38.27,1.1679882766659515
exp0674,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,5,"[1.0, 0.5]",True,5,40.558,2.5473299655396326
exp0675,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,5,"[1.0, 0.5]",False,9,38.569,1.176798094578522
exp0676,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,5,"[1.0, 0.6]",True,7,37.909,1.3943768842585886
exp0677,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,5,"[1.0, 0.6]",False,9,39.004,1.2136749940533995
exp0678,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,5,"[1.0, 0.7]",True,6,37.795,1.5801763575239842
exp0679,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,5,"[1.0, 0.7]",False,9,38.264,1.3455872837040666
exp0680,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,5,"[1.0, 0.8]",True,8,39.213,1.5882253029681634
exp0681,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,5,"[1.0, 0.8]",False,11,38.619,1.3796055759234365
exp0682,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,5,"[1.0, 0.9]",True,9,38.303,1.5863200945530205
exp0683,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,5,"[1.0, 0.9]",False,12,38.97,1.355174837108031
exp0684,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,5,"[1.0, 1.0]",True,9,39.234,1.6165140151781503
exp0685,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,5,"[1.0, 1.0]",False,12,39.722,1.3931426990153302
exp0686,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,8,"[1.0, 0.3]",True,1,37.523,-10000000000.0
exp0687,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,8,"[1.0, 0.3]",False,8,38.84,1.220901637974653
exp0688,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,8,"[1.0, 0.5]",True,5,39.861,2.151122863089422
exp0689,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,8,"[1.0, 0.5]",False,7,37.981,1.277083992201063
exp0690,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,8,"[1.0, 0.6]",True,5,37.962,1.54301006590033
exp0691,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,8,"[1.0, 0.6]",False,7,37.643,1.3189382509199865
exp0692,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,8,"[1.0, 0.7]",True,5,38.009,1.5481260466902809
exp0693,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,8,"[1.0, 0.7]",False,7,38.247,1.3787571852971197
exp0694,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,8,"[1.0, 0.8]",True,6,39.246,1.5810098206324383
exp0695,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,8,"[1.0, 0.8]",False,8,38.22,1.4369790521444554
exp0696,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,8,"[1.0, 0.9]",True,8,38.526,1.6080650870066469
exp0697,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,8,"[1.0, 0.9]",False,10,38.463,1.4163451429231737
exp0698,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,8,"[1.0, 1.0]",True,8,38.457,1.651580794347203
exp0699,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,8,"[1.0, 1.0]",False,10,39.02,1.4569425773673248
exp0700,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,10,"[1.0, 0.3]",True,1,38.026,-10000000000.0
exp0701,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,10,"[1.0, 0.3]",False,7,37.928,1.248495264017206
exp0702,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,10,"[1.0, 0.5]",True,5,39.108,2.151122881733991
exp0703,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,10,"[1.0, 0.5]",False,7,37.856,1.277084016149706
exp0704,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,10,"[1.0, 0.6]",True,5,38.431,1.543010116774758
exp0705,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,10,"[1.0, 0.6]",False,7,38.119,1.3189382509199867
exp0706,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,10,"[1.0, 0.7]",True,5,38.348,1.548126101546751
exp0707,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,10,"[1.0, 0.7]",False,7,37.841,1.3787572167012063
exp0708,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,10,"[1.0, 0.8]",True,6,38.013,1.5370727842084972
exp0709,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,10,"[1.0, 0.8]",False,7,38.934,1.4784924357418858
exp0710,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,10,"[1.0, 0.9]",True,7,38.045,1.3743223458977802
exp0711,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,10,"[1.0, 0.9]",False,7,36.873,1.374322364507935
exp0712,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,10,"[1.0, 1.0]",True,7,37.841,1.426538749363491
exp0713,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,10,"[1.0, 1.0]",False,7,37.285,1.4265387444287114
exp0714,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,15,"[1.0, 0.3]",True,1,38.424,-10000000000.0
exp0715,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,15,"[1.0, 0.3]",False,7,37.511,1.2484952640172062
exp0716,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,15,"[1.0, 0.5]",True,5,39.477,2.151122881317782
exp0717,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,15,"[1.0, 0.5]",False,7,37.764,1.277083992201063
exp0718,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,15,"[1.0, 0.6]",True,5,37.813,1.5430101167747576
exp0719,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,15,"[1.0, 0.6]",False,7,37.581,1.3189382259125888
exp0720,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,15,"[1.0, 0.7]",True,5,37.693,1.5481261238595885
exp0721,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,15,"[1.0, 0.7]",False,7,38.462,1.3787571590687608
exp0722,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,15,"[1.0, 0.8]",True,6,38.855,1.5370727612319035
exp0723,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,15,"[1.0, 0.8]",False,7,38.501,1.4784924357418858
exp0724,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,15,"[1.0, 0.9]",True,6,37.261,1.3659223967848169
exp0725,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,15,"[1.0, 0.9]",False,6,37.204,1.3659223829951843
exp0726,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,15,"[1.0, 1.0]",True,6,37.367,1.4209730531854383
exp0727,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,410,15,"[1.0, 1.0]",False,6,37.444,1.4209731033045725
exp0728,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,5,"[1.0, 0.3]",True,1,38.075,-10000000000.0
exp0729,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,5,"[1.0, 0.3]",False,10,38.991,1.1679882626443272
exp0730,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,5,"[1.0, 0.5]",True,5,39.764,2.547329979744072
exp0731,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,5,"[1.0, 0.5]",False,9,38.328,1.176798056507347
exp0732,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,5,"[1.0, 0.6]",True,7,39.075,1.394376842683036
exp0733,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,5,"[1.0, 0.6]",False,9,38.121,1.2136749934984152
exp0734,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,5,"[1.0, 0.7]",True,6,38.472,1.5801763331868723
exp0735,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,5,"[1.0, 0.7]",False,9,37.707,1.3455873429589549
exp0736,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,5,"[1.0, 0.8]",True,8,38.87,1.5882253589586235
exp0737,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,5,"[1.0, 0.8]",False,11,38.642,1.3796055759234362
exp0738,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,5,"[1.0, 0.9]",True,9,38.919,1.5863201034091376
exp0739,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,5,"[1.0, 0.9]",False,12,38.434,1.3551748139003763
exp0740,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,5,"[1.0, 1.0]",True,9,38.871,1.616513971891029
exp0741,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,5,"[1.0, 1.0]",False,12,39.127,1.393142703409883
exp0742,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,8,"[1.0, 0.3]",True,1,38.836,-10000000000.0
exp0743,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,8,"[1.0, 0.3]",False,8,38.954,1.2209016676224465
exp0744,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,8,"[1.0, 0.5]",True,5,39.783,2.151122881336077
exp0745,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,8,"[1.0, 0.5]",False,7,38.254,1.2770840161497063
exp0746,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,8,"[1.0, 0.6]",True,5,37.87,1.543010116774758
exp0747,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,8,"[1.0, 0.6]",False,7,38.154,1.3189381834191205
exp0748,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,8,"[1.0, 0.7]",True,5,37.823,1.5481261238595885
exp0749,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,8,"[1.0, 0.7]",False,7,37.385,1.378757199201582
exp0750,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,8,"[1.0, 0.8]",True,6,37.862,1.5810098574973048
exp0751,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,8,"[1.0, 0.8]",False,8,38.563,1.4369790183832705
exp0752,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,8,"[1.0, 0.9]",True,8,38.75,1.608065040986745
exp0753,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,8,"[1.0, 0.9]",False,10,38.404,1.4163451490549726
exp0754,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,8,"[1.0, 1.0]",True,8,39.37,1.6515807381711247
exp0755,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,8,"[1.0, 1.0]",False,10,38.964,1.4569425840055232
exp0756,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,10,"[1.0, 0.3]",True,1,38.3,-10000000000.0
exp0757,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,10,"[1.0, 0.3]",False,7,38.017,1.2484952640172062
exp0758,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,10,"[1.0, 0.5]",True,5,39.237,2.1511228817339907
exp0759,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,10,"[1.0, 0.5]",False,7,37.355,1.2770840311026752
exp0760,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,10,"[1.0, 0.6]",True,5,38.267,1.5430101198610988
exp0761,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,10,"[1.0, 0.6]",False,7,37.51,1.3189382259125886
exp0762,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,10,"[1.0, 0.7]",True,5,37.753,1.5481260466902806
exp0763,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,10,"[1.0, 0.7]",False,7,37.919,1.3787571590687608
exp0764,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,10,"[1.0, 0.8]",True,6,38.69,1.5370727612319035
exp0765,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,10,"[1.0, 0.8]",False,7,38.147,1.4784924206326333
exp0766,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,10,"[1.0, 0.9]",True,7,37.032,1.3743223453755715
exp0767,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,10,"[1.0, 0.9]",False,7,38.019,1.3743223455371798
exp0768,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,10,"[1.0, 1.0]",True,7,37.391,1.4265387056502574
exp0769,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,10,"[1.0, 1.0]",False,7,38.227,1.4265387093315094
exp0770,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,15,"[1.0, 0.3]",True,1,37.928,-10000000000.0
exp0771,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,15,"[1.0, 0.3]",False,7,38.271,1.248495218673735
exp0772,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,15,"[1.0, 0.5]",True,5,39.255,2.1511228817339907
exp0773,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,15,"[1.0, 0.5]",False,7,37.995,1.2770840161497063
exp0774,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,15,"[1.0, 0.6]",True,5,37.393,1.543010116774758
exp0775,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,15,"[1.0, 0.6]",False,7,37.945,1.3189381834191205
exp0776,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,15,"[1.0, 0.7]",True,5,38.29,1.548126101546751
exp0777,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,15,"[1.0, 0.7]",False,7,37.505,1.378757199201582
exp0778,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,15,"[1.0, 0.8]",True,6,38.686,1.5370727612319035
exp0779,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,15,"[1.0, 0.8]",False,7,38.08,1.478492488030564
exp0780,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,15,"[1.0, 0.9]",True,6,37.361,1.3659223788073025
exp0781,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,15,"[1.0, 0.9]",False,6,37.231,1.365922382995185
exp0782,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,15,"[1.0, 1.0]",True,6,37.263,1.420973092377246
exp0783,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,440,15,"[1.0, 1.0]",False,6,37.606,1.4209731033045725
exp0784,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,5,"[1.0, 0.3]",True,1,39.02,-10000000000.0
exp0785,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,5,"[1.0, 0.3]",False,10,39.119,1.1679882743473051
exp0786,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,5,"[1.0, 0.5]",True,5,40.851,2.547329968693596
exp0787,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,5,"[1.0, 0.5]",False,9,38.958,1.176798094578522
exp0788,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,5,"[1.0, 0.6]",True,7,38.148,1.3943768842585889
exp0789,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,5,"[1.0, 0.6]",False,9,39.004,1.2136749548633057
exp0790,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,5,"[1.0, 0.7]",True,6,38.038,1.5801763575239842
exp0791,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,5,"[1.0, 0.7]",False,9,38.606,1.3455872837040666
exp0792,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,5,"[1.0, 0.8]",True,8,39.225,1.5882253027205588
exp0793,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,5,"[1.0, 0.8]",False,11,38.994,1.3796055590108929
exp0794,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,5,"[1.0, 0.9]",True,9,39.183,1.5863200945530205
exp0795,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,5,"[1.0, 0.9]",False,12,39.238,1.355174813900377
exp0796,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,5,"[1.0, 1.0]",True,9,39.297,1.616513971891029
exp0797,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,5,"[1.0, 1.0]",False,12,39.573,1.393142703409883
exp0798,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,8,"[1.0, 0.3]",True,1,38.112,-10000000000.0
exp0799,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,8,"[1.0, 0.3]",False,8,37.818,1.2209016838157716
exp0800,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,8,"[1.0, 0.5]",True,5,40.354,2.151122881336078
exp0801,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,8,"[1.0, 0.5]",False,7,38.151,1.2770840161497063
exp0802,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,8,"[1.0, 0.6]",True,5,38.594,1.5430101198610988
exp0803,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,8,"[1.0, 0.6]",False,7,37.35,1.318938225912588
exp0804,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,8,"[1.0, 0.7]",True,5,38.287,1.5481260466902806
exp0805,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,8,"[1.0, 0.7]",False,7,37.28,1.378757199201582
exp0806,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,8,"[1.0, 0.8]",True,6,38.868,1.5810098084205737
exp0807,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,8,"[1.0, 0.8]",False,8,38.933,1.4369790036378205
exp0808,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,8,"[1.0, 0.9]",True,8,39.062,1.608065040986745
exp0809,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,8,"[1.0, 0.9]",False,10,38.796,1.416345113181906
exp0810,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,8,"[1.0, 1.0]",True,8,39.318,1.6515807943472034
exp0811,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,8,"[1.0, 1.0]",False,10,39.731,1.4569425840055228
exp0812,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,10,"[1.0, 0.3]",True,1,38.143,-10000000000.0
exp0813,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,10,"[1.0, 0.3]",False,7,38.067,1.2484952645724297
exp0814,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,10,"[1.0, 0.5]",True,5,39.118,2.1511228813177823
exp0815,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,10,"[1.0, 0.5]",False,7,37.54,1.2770840311026757
exp0816,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,10,"[1.0, 0.6]",True,5,38.29,1.54301006590033
exp0817,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,10,"[1.0, 0.6]",False,7,37.931,1.3189381834191205
exp0818,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,10,"[1.0, 0.7]",True,5,37.678,1.548126103985471
exp0819,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,10,"[1.0, 0.7]",False,7,37.515,1.3787572167012063
exp0820,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,10,"[1.0, 0.8]",True,6,38.636,1.5370728074164266
exp0821,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,10,"[1.0, 0.8]",False,7,38.189,1.4784924687275538
exp0822,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,10,"[1.0, 0.9]",True,7,37.104,1.374322364507935
exp0823,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,10,"[1.0, 0.9]",False,7,37.702,1.3743223458977802
exp0824,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,10,"[1.0, 1.0]",True,7,37.122,1.4265387444287114
exp0825,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,10,"[1.0, 1.0]",False,7,37.715,1.4265387056502574
exp0826,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,15,"[1.0, 0.3]",True,1,37.944,-10000000000.0
exp0827,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,15,"[1.0, 0.3]",False,7,38.672,1.2484952439638746
exp0828,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,15,"[1.0, 0.5]",True,5,39.628,2.1511228630894217
exp0829,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,15,"[1.0, 0.5]",False,7,37.783,1.2770840423097296
exp0830,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,15,"[1.0, 0.6]",True,5,37.587,1.543010116774758
exp0831,testvideo_3_0.mp4,720x1280,29.97,1065,0.63,470,15,"[1.0, 0.6]",False,7,37.321,1.3189382509199865
